날짜,close,volume,tradingValue
2023-06-01,1159734,36688,42548320992
2023-06-02,1155319,27381,31633789539
2023-06-05,1155319,22247,25702381793
2023-06-07,1156791,37371,43230436461
2023-06-08,1155319,38593,44587226167
2023-06-09,1178867,106901,126022061167
2023-06-12,1170036,41227,48237074172
2023-06-13,1156791,42980,49718877180
2023-06-14,1153847,32192,37144642624
2023-06-15,1145017,33967,38892792439
2023-06-16,1140601,65777,75025311977
2023-06-19,1139130,26712,30428440560
2023-06-20,1131771,37219,42123384849
2023-06-21,1114110,47646,53082885060
2023-06-22,1112638,33554,37333455452
2023-06-23,1099393,51532,56653920076
2023-06-26,1118525,29903,33447253075
2023-06-27,1100864,30588,33673228032
2023-06-28,1092034,27837,30398950458
2023-06-29,1100864,29168,32110001152
2023-06-30,1094977,30633,33542430441
2023-07-03,1093506,42696,46688332176
2023-07-04,1097921,46592,51154335232
2023-07-05,1111167,54673,60750833391
2023-07-06,1102336,33502,36930460672
2023-07-07,1058184,85016,89962570944
2023-07-10,1041995,56246,58608050770
2023-07-11,1064071,43664,46461596144
2023-07-12,1074373,50129,53857244117
2023-07-13,1100864,60871,67010692544
2023-07-14,1094977,43817,47978607209
2023-07-17,1083203,30133,32640155999
2023-07-18,1077316,27901,30058193716
2023-07-19,1090562,32313,35239329906
2023-07-20,1084675,27358,29674538650
2023-07-21,1100864,69287,76275563968
2023-07-24,1092034,39335,42955157390
2023-07-25,1081732,33562,36305089384
2023-07-26,1069958,69154,73991875532
2023-07-27,1164149,209846,244292011054
2023-07-28,1153847,64176,74049285072
2023-07-31,1127356,64870,73131583720
2023-08-01,1180339,116291,137262802649
2023-08-02,1161206,51983,60362971498
2023-08-03,1187697,88516,105130187652
2023-08-04,1171508,39455,46221848140
2023-08-07,1167093,37043,43232625999
2023-08-08,1162678,27862,32394534436
2023-08-09,1174452,33643,39512088636
2023-08-10,1180339,27506,32466404534
2023-08-11,1178867,29443,34709381081
2023-08-14,1168565,23679,27670450635
2023-08-16,1149432,30743,35336987976
2023-08-17,1136186,25895,29421536470
2023-08-18,1134714,24988,28354233432
2023-08-21,1145017,21220,24297260740
2023-08-22,1137658,21002,23893093316
2023-08-23,1122941,22083,24797906103
2023-08-24,1122941,18380,20639655580
2023-08-25,1114110,15923,17739973530
2023-08-28,1103808,35305,38969941440
2023-08-29,1108223,15872,17589715456
2023-08-30,1111167,15949,17722002483
2023-08-31,1084675,56585,61376334875
2023-09-01,1078788,29956,32316173328
2023-09-04,1083203,21838,23654987114
2023-09-05,1083203,19511,21134373733
2023-09-06,1071429,34949,37445372121
2023-09-07,1065542,32287,34403154554
