날짜,close,volume,tradingValue
2023-06-01,6050,4124593,24953787650
2023-06-02,6180,3991873,24669775140
2023-06-05,6450,14693270,94771591500
2023-06-07,6490,7328892,47564509080
2023-06-08,6570,10427281,68507236170
2023-06-09,6470,5129417,33187327990
2023-06-12,6530,4743100,30972443000
2023-06-13,6500,6070226,39456469000
2023-06-14,6570,6038543,39673227510
2023-06-15,6770,12414738,84047776260
2023-06-16,6890,11941781,82278871090
2023-06-19,6780,7124218,48302198040
2023-06-20,6880,7844283,53968667040
2023-06-21,6820,6826556,46557111920
2023-06-22,6740,5328965,35917224100
2023-06-23,6620,6341322,41979551640
2023-06-26,6620,3440406,22775487720
2023-06-27,6690,3997915,26746051350
2023-06-28,6560,4452051,29205454560
2023-06-29,6560,3529441,23153132960
2023-06-30,6670,4076756,27191962520
2023-07-03,6810,5431550,36988855500
2023-07-04,6940,8480495,58854635300
2023-07-05,7060,9223497,65117888820
2023-07-06,7050,6104172,43034412600
2023-07-07,7100,7268284,51604816400
2023-07-10,7200,8685330,62534376000
2023-07-11,7540,15613251,117723912540
2023-07-12,8170,49684273,405920510410
2023-07-13,8310,16240180,134955895800
2023-07-14,8310,14366312,119384052720
2023-07-17,8470,22244223,188408568810
2023-07-18,8200,15670212,128495738400
2023-07-19,8560,22670177,194056715120
2023-07-20,8530,9532547,81312625910
2023-07-21,8590,8886859,76338118810
2023-07-24,8480,9218625,78173940000
2023-07-25,8500,8474251,72031133500
2023-07-26,8370,12631727,105727554990
2023-07-27,8200,16275286,133457345200
2023-07-28,8890,31811488,282804128320
2023-07-31,9030,14112018,127431522540
2023-08-01,9100,9512587,86564541700
2023-08-02,9110,14675383,133692739130
2023-08-03,8810,11393563,100377290030
2023-08-04,8910,7979706,71099180460
2023-08-07,8890,6421512,57087241680
2023-08-08,9160,11259082,103133191120
2023-08-09,9130,5781641,52786382330
2023-08-10,9170,7918100,72608977000
2023-08-11,9160,5507403,50447811480
2023-08-14,8740,12173316,106394781840
2023-08-16,8510,9363695,79685044450
2023-08-17,8450,10869302,91845601900
2023-08-18,8310,5913620,49142182200
2023-08-21,8210,5608312,46044241520
2023-08-22,8290,6211656,51494628240
2023-08-23,8210,3920761,32189447810
2023-08-24,8210,6045915,49636962150
2023-08-25,8210,4591196,37693719160
2023-08-28,8610,7244029,62371089690
2023-08-29,8860,7215297,63927531420
2023-08-30,8600,6374271,54818730600
2023-08-31,8810,7314685,64442374850
2023-09-01,8340,8558425,71377264500
2023-09-04,8470,3338916,28280618520
