날짜,close,volume,tradingValue
2024-11-29,172031,750671,129138682801
2024-12-02,169823,538200,91398738600
2024-12-03,171939,439366,75544150674
2024-12-04,168351,793148,133527258948
2024-12-05,166511,462283,76975204613
2024-12-06,165683,653250,108232419750
2024-12-09,161083,768354,123768767382
2024-12-10,167523,477365,79969616895
2024-12-11,169455,379300,64274281500
2024-12-12,170099,714650,121561250350
2024-12-13,177918,1148984,204424935312
2024-12-16,180494,1188408,214500513552
2024-12-17,177734,1098314,195207740476
2024-12-18,183255,7361225,1348981287375
2024-12-19,176999,739617,130911469383
2024-12-20,177091,452489,80131729499
2024-12-23,178379,309180,55151219220
2024-12-24,178838,391762,70061932556
2024-12-26,176171,664028,116982476788
2024-12-27,173763,593798,103180121874
2024-12-30,180602,551975,99687788950
2025-01-02,173667,599942,104190127314
2025-01-03,174245,374218,65205615410
2025-01-06,176942,477226,84441322892
2025-01-07,177134,516011,91403092474
2025-01-08,177712,453839,80652636368
2025-01-09,178675,450723,80532932025
2025-01-10,178290,387510,69089157900
2025-01-13,177038,461656,81730654928
2025-01-14,177712,388774,69089805088
2025-01-15,174052,582118,101318802136
2025-01-16,175304,407930,71511760720
2025-01-17,173378,519435,90058601430
2025-01-20,174052,474790,82638149080
2025-01-21,173089,404610,70033540290
2025-01-22,173859,450036,78242808924
2025-01-23,172511,449956,77622359516
2025-01-24,173570,377974,65604947180
2025-01-31,173089,538989,93293067021
2025-02-03,169525,724064,122746949600
2025-02-04,170873,473629,80930408117
2025-02-05,171740,402646,69150424040
2025-02-06,174341,404986,70605664226
2025-02-07,172993,318440,55087890920
2025-02-10,172415,513789,88584930435
2025-02-11,173089,431121,74622302769
2025-02-12,172126,375279,64595273154
2025-02-13,171355,617474,105807257270
2025-02-14,174148,650952,113361988896
2025-02-17,174823,372442,65111427766
2025-02-18,173667,393363,68314172121
2025-02-19,173956,535209,93102816804
2025-02-20,173763,442523,76894124049
2025-02-21,171644,398105,68332334620
2025-02-24,171451,320406,54933929106
2025-02-25,167695,647241,108539079495
2025-02-26,182336,2252138,410645834368
2025-02-27,175978,961533,169208654274
2025-02-28,177231,1220900,216381327900
2025-03-04,176749,1062246,187750918254
2025-03-05,177905,536996,95534273380
2025-03-06,181180,782672,141804512960
2025-03-07,177231,506682,89799757542
2025-03-10,176460,303542,53563021320
2025-03-11,176653,478421,84514504913
2025-03-12,180024,476642,85806999408
2025-03-13,177809,569336,101233064824
2025-03-14,179253,541500,97065499500
2025-03-17,180891,430399,77855305509
2025-03-18,180506,465478,84021571868
2025-03-19,180313,329583,59428099479
2025-03-20,179446,377389,67720946494
2025-03-21,179831,600366,107964418146
2025-03-24,178290,281258,50145488820
2025-03-25,179157,372498,66735624186
2025-03-26,178579,270341,48277225439
2025-03-27,174534,295519,51578113146
2025-03-28,170584,305720,52150940480
2025-03-31,162782,641034,104348796588
2025-04-01,168369,449564,75692641116
2025-04-02,163457,647190,105787735830
2025-04-03,167117,617004,103111857468
2025-04-04,167502,468031,78396128562
2025-04-07,158352,758716,120144196032
2025-04-08,157100,617062,96940440200
2025-04-09,148816,936878,139422436448
2025-04-10,158159,707097,111833754423
2025-04-11,155173,465845,72286566185
2025-04-14,157485,296418,46681388730
2025-04-15,153921,596611,91830961731
2025-04-16,153247,395247,60570417009
2025-04-17,153343,516958,79271890594
2025-04-18,151609,427357,64791167413
2025-04-21,151609,301581,45722393829
2025-04-22,151802,313545,47596758090
2025-04-23,154017,334981,51592768677
2025-04-24,152765,337783,51601419995
2025-04-25,152476,284715,43412204340
2025-04-28,152187,414583,63094143021
2025-04-29,157966,604508,95491710728
2025-04-30,155366,453266,70422125356
2025-05-02,156425,348088,54449665400
2025-05-07,154403,608463,93948512589
2025-05-08,153536,383763,58921435968
2025-05-09,152187,458194,69731170278
2025-05-12,146215,1489880,217842804200
2025-05-13,148623,818985,121720007655
2025-05-14,148623,549278,81635344194
2025-05-15,147853,561051,82953073503
2025-05-16,148334,432549,64161723366
2025-05-19,148334,464813,68947571542
2025-05-20,149586,483851,72377335686
2025-05-21,150839,461053,69544773467
2025-05-22,147853,474193,70110857629
2025-05-23,147082,413357,60797374274
2025-05-26,147371,411176,60595418296
2025-05-27,149875,560565,84014679375
2025-05-28,150261,561484,84369147324
2025-05-29,152861,481331,73576737991
2025-05-30,155077,901462,139796022574
2025-06-02,155077,426456,66133517112
2025-06-04,154595,486305,75180321475
2025-06-05,157100,549601,86342317100
2025-06-09,160200,381749,61156189800
2025-06-10,162200,352701,57208102200
2025-06-11,162200,459952,74604214400
2025-06-12,163900,747962,122590971800
2025-06-13,160800,561974,90365419200
2025-06-16,161800,352758,57076244400
2025-06-17,161800,369837,59839626600
2025-06-18,162300,411730,66823779000
2025-06-19,160200,387741,62116108200
2025-06-20,162200,958664,155495300800
2025-06-23,159000,427725,68008275000
2025-06-24,161200,476025,76735230000
2025-06-25,160500,380643,61093201500
2025-06-26,160200,351561,56320072200
2025-06-27,159900,298661,47755893900
2025-06-30,159600,313849,50090300400
