날짜,close,volume,tradingValue
2024-06-03,194200,2982443,579190430600
2024-06-04,193300,1996780,385977574000
2024-06-05,193700,2709631,524855524700
2024-06-07,207500,4805326,997105145000
2024-06-10,208000,2448961,509383888000
2024-06-11,212500,3070163,652409637500
2024-06-12,215000,2151331,462536165000
2024-06-13,222000,5777279,1282555938000
2024-06-14,221000,3311223,731780283000
2024-06-17,223000,2198340,490229820000
2024-06-18,234500,3136231,735446169500
2024-06-19,233500,3758652,877645242000
2024-06-20,237500,2927358,695247525000
2024-06-21,234000,3848394,900524196000
2024-06-24,223000,5080726,1133001898000
2024-06-25,225000,5730999,1289474775000
2024-06-26,237000,5166862,1224546294000
2024-06-27,236500,3763005,889950682500
2024-06-28,236500,2368287,560099875500
2024-07-01,235500,1709955,402694402500
2024-07-02,232000,2343947,543795704000
2024-07-03,236000,3315677,782499772000
2024-07-04,230000,7599882,1747972860000
2024-07-05,236000,4041293,953745148000
2024-07-08,233500,2309023,539156870500
2024-07-09,238500,4810781,1147371268500
2024-07-10,239000,2579373,616470147000
2024-07-11,241000,5336097,1285999377000
2024-07-12,233000,4972976,1158703408000
2024-07-15,230000,3301380,759317400000
2024-07-16,233000,3982189,927850037000
2024-07-17,220500,6051510,1334357955000
2024-07-18,212500,8847665,1880128812500
2024-07-19,209500,4519170,946766115000
2024-07-22,205000,6662441,1365800405000
2024-07-23,205000,5976519,1225186395000
2024-07-24,208500,4838734,1008876039000
2024-07-25,190000,12503762,2375714780000
2024-07-26,191800,8769107,1681914722600
2024-07-29,195600,4017366,785796789600
2024-07-30,188900,5165131,975693245900
2024-07-31,194600,6439929,1253210183400
2024-08-01,193300,6457167,1248170381100
2024-08-02,173200,13050139,2260284074800
2024-08-05,156100,12358821,1929211958100
2024-08-06,163700,10717321,1754425447700
2024-08-07,169300,9732037,1647633864100
2024-08-08,163400,5370361,877516987400
2024-08-09,171500,5141277,881729005500
2024-08-12,177000,4413736,781231272000
2024-08-13,181900,4234287,770216805300
2024-08-14,186700,4420516,825310337200
2024-08-16,199700,6959688,1389849693600
2024-08-19,193900,3977026,771145341400
2024-08-20,199700,4258190,850360543000
2024-08-21,192600,4508983,868430125800
2024-08-22,191100,3166217,605064068700
2024-08-23,185500,4371332,810882086000
2024-08-26,179600,4913204,882411438400
2024-08-27,175000,5796566,1014399050000
2024-08-28,179300,5590086,1002302419800
2024-08-29,169700,8284585,1405894074500
2024-08-30,173700,4498221,781340987700
2024-09-02,174000,3507670,610334580000
2024-09-03,168300,3286574,553130404200
2024-09-04,154800,10020391,1551156526800
2024-09-05,159400,5349484,852707749600
2024-09-06,156400,3459914,541130549600
2024-09-09,157000,4484162,704013434000
2024-09-10,155500,4718523,733730326500
2024-09-11,157200,3203928,503657481600
2024-09-12,168800,8628996,1456574524800
2024-09-13,162800,5246578,854142898400
2024-09-19,152800,15001257,2292192069600
2024-09-20,157100,7155655,1124153400500
2024-09-23,162000,4497592,728609904000
2024-09-24,163500,3442530,562853655000
2024-09-25,165300,4665075,771136897500
2024-09-26,180900,9519633,1722101609700
2024-09-27,183800,6886272,1265696793600
2024-09-30,174600,4859468,848463112800
2024-10-02,169100,4720638,798259885800
2024-10-04,174100,3633358,632567627800
2024-10-07,184900,3904925,722020632500
2024-10-08,178000,3988028,709868984000
2024-10-10,186700,6325045,1180885901500
2024-10-11,186000,3475666,646473876000
2024-10-14,187500,3309274,620488875000
