날짜,close,volume,tradingValue
2023-06-01,116600,147522,17201065200
2023-06-02,117400,144032,16909356800
2023-06-05,124800,389668,48630566400
2023-06-07,125500,204842,25707671000
2023-06-08,127300,417277,53119362100
2023-06-09,124900,217605,27178864500
2023-06-12,125200,131429,16454910800
2023-06-13,124200,114882,14268344400
2023-06-14,124100,157650,19564365000
2023-06-15,125800,134979,16980358200
2023-06-16,127400,232759,29653496600
2023-06-19,125500,165702,20795601000
2023-06-20,130400,292333,38120223200
2023-06-21,129100,219821,28378891100
2023-06-22,130300,129450,16867335000
2023-06-23,128100,82213,10531485300
2023-06-26,131000,127512,16704072000
2023-06-27,130600,80940,10570764000
2023-06-28,128500,80697,10369564500
2023-06-29,129300,92223,11924433900
2023-06-30,131700,111133,14636216100
2023-07-03,131600,165010,21715316000
2023-07-04,136000,190964,25971104000
2023-07-05,136000,113026,15371536000
2023-07-06,136300,167460,22824798000
2023-07-07,136000,113928,15494208000
2023-07-10,137900,111570,15385503000
2023-07-11,140000,175803,24612420000
2023-07-12,142700,251841,35937710700
2023-07-13,145500,188898,27484659000
2023-07-14,147800,141639,20934244200
2023-07-17,146600,135906,19923819600
2023-07-18,142700,185160,26422332000
2023-07-19,144800,113486,16432772800
2023-07-20,143000,143724,20552532000
2023-07-21,142600,91649,13069147400
2023-07-24,140600,145250,20422150000
2023-07-25,141500,146205,20688007500
2023-07-26,139000,152336,21174704000
2023-07-27,130900,294124,38500831600
2023-07-28,135700,174551,23686570700
2023-07-31,139700,117221,16375773700
2023-08-01,139300,125571,17492040300
2023-08-02,138300,125392,17341713600
2023-08-03,135800,92525,12564895000
2023-08-04,136300,87502,11926522600
2023-08-07,134400,79583,10695955200
2023-08-08,135500,90455,12256652500
2023-08-09,134300,70436,9459554800
2023-08-10,132000,95674,12628968000
2023-08-11,132500,97461,12913582500
2023-08-14,127700,195649,24984377300
2023-08-16,124000,101490,12584760000
2023-08-17,122700,129409,15878484300
2023-08-18,121000,131664,15931344000
2023-08-21,121800,85827,10453728600
2023-08-22,122100,85508,10440526800
2023-08-23,120600,85043,10256185800
2023-08-24,121100,104693,12678322300
2023-08-25,120100,64456,7741165600
2023-08-28,131100,206601,27085391100
2023-08-29,133400,169592,22623572800
2023-08-30,131500,71308,9377002000
2023-08-31,130800,95402,12478581600
2023-09-01,128000,107000,13696000000
2023-09-04,128900,40794,5258346600
2023-09-05,126400,113013,14284843200
2023-09-06,126800,74743,9477412400
2023-09-07,125700,68764,8643634800
2023-09-08,125200,47673,5968659600
2023-09-11,128700,102360,13173732000
2023-09-12,127200,52027,6617834400
2023-09-13,127000,43139,5478653000
2023-09-14,127100,77710,9876941000
2023-09-15,128600,102650,13200790000
2023-09-18,127700,35436,4525177200
2023-09-19,127000,36155,4591685000
2023-09-20,127300,34848,4436150400
2023-09-21,125600,67274,8449614400
2023-09-22,124500,111997,13943626500
2023-09-25,124100,52477,6512395700
2023-09-26,120300,90363,10870668900
2023-09-27,121200,66938,8112885600
2023-10-04,116500,145916,16999214000
2023-10-05,112000,158636,17767232000
2023-10-06,111700,69850,7802245000
2023-10-10,112800,78521,8857168800
2023-10-11,116000,127748,14818768000
2023-10-12,116300,82103,9548578900
2023-10-13,113800,69612,7921845600
2023-10-16,116000,121420,14084720000
2023-10-17,115900,62529,7247111100
2023-10-18,115700,25890,2995473000
2023-10-19,111600,110581,12340839600
2023-10-20,109800,72890,8003322000
2023-10-23,109300,43043,4704599900
2023-10-24,109000,63082,6875938000
2023-10-25,114700,106131,12173225700
2023-10-26,107800,362542,39082027600
2023-10-27,110000,123337,13567070000
2023-10-30,107900,140525,15162647500
2023-10-31,102100,169005,17255410500
2023-11-01,102800,91440,9400032000
2023-11-02,108200,115660,12514412000
2023-11-03,111400,86102,9591762800
2023-11-06,115800,172740,20003292000
2023-11-07,113900,70927,8078585300
2023-11-08,111000,95189,10565979000
2023-11-09,110900,92797,10291187300
2023-11-10,111400,45823,5104682200
2023-11-13,108100,76685,8289648500
2023-11-14,108600,74657,8107750200
2023-11-15,112600,116633,13132875800
2023-11-16,112200,78599,8818807800
2023-11-17,111400,42064,4685929600
2023-11-20,114700,132203,15163684100
2023-11-21,118400,169306,20045830400
2023-11-22,123500,151739,18739766500
2023-11-23,121800,79627,9698568600
2023-11-24,119900,71725,8599827500
2023-11-27,124200,95270,11832534000
2023-11-28,125000,161784,20223000000
2023-11-29,122700,93061,11418584700
2023-11-30,125200,78087,9776492400
2023-12-01,128900,185233,23876533700
2023-12-04,133800,188935,25279503000
2023-12-05,131800,109753,14465445400
2023-12-06,125000,305593,38199125000
2023-12-07,125400,99621,12492473400
2023-12-08,123100,107558,13240389800
2023-12-11,121700,96118,11697560600
2023-12-12,122900,74432,9147692800
2023-12-13,120500,116171,13998605500
2023-12-14,124300,138741,17245506300
2023-12-15,124300,78446,9750837800
2023-12-18,121300,97101,11778351300
2023-12-19,120000,66554,7986480000
2023-12-20,122500,113494,13903015000
2023-12-21,120700,73705,8896193500
2023-12-22,122700,74832,9181886400
2023-12-26,121900,53783,6556147700
2023-12-27,125500,74655,9369202500
2023-12-28,129000,128088,16523352000
2024-01-02,127000,84390,10717530000
2024-01-03,121500,134968,16398612000
2024-01-04,120900,94450,11419005000
2024-01-05,121000,47881,5793601000
2024-01-08,124500,111008,13820496000
2024-01-09,122500,61331,7513047500
2024-01-10,122100,63397,7740773700
2024-01-11,118500,119193,14124370500
2024-01-12,119000,40519,4821761000
2024-01-15,121200,78942,9567770400
2024-01-16,118900,42873,5097599700
2024-01-17,113900,100572,11455150800
2024-01-18,115200,91596,10551859200
2024-01-19,120000,75060,9007200000
2024-01-22,119000,62378,7422982000
2024-01-23,119000,127263,15144297000
2024-01-24,117400,62958,7391269200
2024-01-25,119900,66706,7998049400
2024-01-26,119900,60581,7263661900
2024-01-29,118300,54566,6455157800
2024-01-30,115200,110102,12683750400
2024-01-31,114100,107872,12308195200
2024-02-01,112800,205257,23152989600
2024-02-02,113900,127331,14503000900
2024-02-05,117500,150928,17734040000
2024-02-06,115300,68705,7921686500
2024-02-07,113600,122017,13861131200
2024-02-08,112000,141640,15863680000
2024-02-13,110400,216576,23909990400
2024-02-14,109600,130175,14267180000
2024-02-15,110000,116901,12859110000
2024-02-16,110400,94027,10380580800
2024-02-19,110900,92086,10212337400
2024-02-20,109600,65722,7203131200
2024-02-21,111700,102555,11455393500
2024-02-22,110800,40008,4432886400
2024-02-23,111400,50852,5664912800
2024-02-26,109700,107007,11738667900
2024-02-27,114900,244823,28130162700
2024-02-28,119500,261080,31199060000
2024-02-29,117900,125317,14774874300
2024-03-04,113600,178233,20247268800
2024-03-05,112300,123692,13890611600
2024-03-06,111500,101377,11303535500
2024-03-07,111600,72380,8077608000
2024-03-08,110900,83688,9280999200
2024-03-11,113200,129656,14677059200
2024-03-12,112600,111187,12519656200
2024-03-13,111100,100800,11198880000
2024-03-14,119800,514657,61655908600
2024-03-15,117100,251925,29500417500
2024-03-18,123100,361761,44532779100
2024-03-19,122300,135415,16561254500
2024-03-20,125800,172740,21730692000
2024-03-21,126100,164895,20793259500
2024-03-22,125100,112470,14069997000
2024-03-25,124700,113953,14209939100
2024-03-26,122300,112104,13710319200
2024-03-27,119400,189217,22592509800
2024-03-28,118700,119217,14151057900
2024-03-29,118000,163448,19286864000
