날짜,close,volume,tradingValue
2024-06-03,332000,194056,64426592000
2024-06-04,336500,146087,49158275500
2024-06-05,351500,395864,139146196000
2024-06-07,359000,208870,74984330000
2024-06-10,353000,180618,63758154000
2024-06-11,356500,219013,78078134500
2024-06-12,351500,163853,57594329500
2024-06-13,363000,412793,149843859000
2024-06-14,349000,302758,105662542000
2024-06-17,336500,273382,91993043000
2024-06-18,331000,213956,70819436000
2024-06-19,343000,220974,75794082000
2024-06-20,340000,105297,35800980000
2024-06-21,333000,165513,55115829000
2024-06-24,331000,102798,34026138000
2024-06-25,331000,124542,41223402000
2024-06-26,331000,113087,37431797000
2024-06-27,328000,122751,40262328000
2024-06-28,326500,152685,49851652500
2024-07-01,347000,305328,105948816000
2024-07-02,343500,352020,120918870000
2024-07-03,358000,714015,255617370000
2024-07-04,359000,226816,81426944000
2024-07-05,357500,207422,74153365000
2024-07-08,358500,229191,82164973500
2024-07-09,363000,273777,99381051000
2024-07-10,362000,172607,62483734000
2024-07-11,375000,516468,193675500000
2024-07-12,373000,182104,67924792000
2024-07-15,358500,245160,87889860000
2024-07-16,346500,345755,119804107500
2024-07-17,336500,262255,88248807500
2024-07-18,335000,197622,66203370000
2024-07-19,345500,237970,82218635000
2024-07-22,328500,268882,88327737000
2024-07-23,326000,152694,49778244000
2024-07-24,321500,158027,50805680500
2024-07-25,332500,464700,154512750000
2024-07-26,325000,165067,53646775000
2024-07-29,329500,95268,31390806000
2024-07-30,333000,164442,54759186000
2024-07-31,324000,181873,58926852000
2024-08-01,333500,219837,73315639500
2024-08-02,336000,200803,67469808000
2024-08-05,322000,408563,131557286000
2024-08-06,337000,370935,125005095000
2024-08-07,324500,290231,94179959500
2024-08-08,321000,425356,136539276000
2024-08-09,322000,260609,83916098000
2024-08-12,328500,144514,47472849000
2024-08-13,329500,127711,42080774500
2024-08-14,337000,196856,66340472000
2024-08-16,336500,151534,50991191000
2024-08-19,329500,126345,41630677500
2024-08-20,330000,104179,34379070000
2024-08-21,350000,489967,171488450000
2024-08-22,363000,474976,172416288000
2024-08-23,359000,232206,83361954000
2024-08-26,378000,512014,193541292000
2024-08-27,376500,341089,128420008500
2024-08-28,368500,259901,95773518500
2024-08-29,391000,725018,283482038000
2024-08-30,388000,316463,122787644000
2024-09-02,412000,792620,326559440000
2024-09-03,411000,340713,140033043000
2024-09-04,399500,373803,149334298500
2024-09-05,410000,463032,189843120000
2024-09-06,395000,419682,165774390000
2024-09-09,399500,302125,120698937500
2024-09-10,379500,421418,159928131000
2024-09-11,399000,365687,145909113000
2024-09-12,414000,361481,149653134000
2024-09-13,399500,302530,120860735000
2024-09-19,391500,303860,118961190000
2024-09-20,393500,468352,184296512000
2024-09-23,397000,233849,92838053000
2024-09-24,413000,447420,184784460000
2024-09-25,413500,349449,144497161500
2024-09-26,413500,304509,125914471500
2024-09-27,414500,250953,104020018500
2024-09-30,414500,445787,184778711500
2024-10-02,408500,245424,100255704000
2024-10-04,403500,255155,102955042500
2024-10-07,420000,433698,182153160000
2024-10-08,436500,803706,350817669000
2024-10-10,427000,635669,271430663000
2024-10-11,411000,441897,181619667000
2024-10-14,406000,245480,99664880000
2024-10-15,403500,631127,254659744500
2024-10-16,404500,495248,200327816000
2024-10-17,397000,250437,99423489000
2024-10-18,388500,250780,97428030000
2024-10-21,389500,135508,52780366000
2024-10-22,381500,213207,81338470500
2024-10-23,403000,332684,134071652000
2024-10-24,406500,405512,164840628000
2024-10-25,407000,242245,98593715000
2024-10-28,416500,360352,150086608000
2024-10-29,409000,281126,114980534000
2024-10-30,411500,174514,71812511000
2024-10-31,407500,266013,108400297500
2024-11-01,412500,254445,104958562500
2024-11-04,426000,418485,178274610000
2024-11-05,420000,177179,74415180000
2024-11-06,390500,689223,269141581500
2024-11-07,386000,456391,176166926000
2024-11-08,398500,379413,151196080500
2024-11-11,416000,969362,403254592000
2024-11-12,427000,642992,274557584000
2024-11-13,412000,349926,144169512000
2024-11-14,422000,461180,194617960000
2024-11-15,371000,1016392,377081432000
2024-11-18,383500,365846,140301941000
2024-11-19,393500,292704,115179024000
2024-11-20,400500,216309,86631754500
2024-11-21,400500,209853,84046126500
2024-11-22,405000,142194,57588570000
2024-11-25,419500,446632,187362124000
2024-11-26,406000,215592,87530352000
2024-11-27,400500,174304,69808752000
2024-11-28,402500,116484,46884810000
2024-11-29,381500,280997,107200355500
2024-12-02,391500,185989,72814693500
2024-12-03,397000,241946,96052562000
2024-12-04,389000,246025,95703725000
2024-12-05,382000,170616,65175312000
2024-12-06,390500,265117,103528188500
2024-12-09,387500,254353,98561787500
2024-12-10,385000,249658,96118330000
2024-12-11,378000,260700,98544600000
2024-12-12,404500,586555,237261497500
2024-12-13,400000,330114,132045600000
2024-12-16,398000,204346,81329708000
2024-12-17,382500,392455,150114037500
2024-12-18,381500,208785,79651477500
2024-12-19,372000,247458,92054376000
2024-12-20,357500,359300,128449750000
2024-12-23,359000,284110,101995490000
2024-12-24,350000,172107,60237450000
2024-12-26,344500,174814,60223423000
2024-12-27,348000,200696,69842208000
2024-12-30,348000,169683,59049684000
2025-01-02,346000,139219,48169774000
2025-01-03,356000,237676,84612656000
2025-01-06,361500,205797,74395615500
2025-01-07,365500,236305,86369477500
2025-01-08,373500,356433,133127725500
2025-01-09,358500,694920,249128820000
2025-01-10,348500,280639,97802691500
2025-01-13,347500,165688,57576580000
2025-01-14,358000,290092,103852936000
2025-01-15,351500,149879,52682468500
2025-01-16,352000,162319,57136288000
2025-01-17,350500,151960,53261980000
2025-01-20,370500,402884,149268522000
2025-01-21,354500,317052,112394934000
2025-01-22,360000,158528,57070080000
