날짜,close,volume,tradingValue
2024-06-03,1106751,33856,37470161856
2024-06-04,1108223,22476,24908420148
2024-06-05,1118525,43844,49040610100
2024-06-07,1103808,39173,43239470784
2024-06-10,1083203,46251,50099221953
2024-06-11,1089090,32839,35764626510
2024-06-12,1092034,40608,44345316672
2024-06-13,1083203,64956,70360534068
2024-06-14,1084675,34823,37771637525
2024-06-17,1083203,25445,27562100335
2024-06-18,1089090,31469,34272573210
2024-06-19,1111167,37805,42007668435
2024-06-20,1099393,22548,24789113364
2024-06-21,1103808,42096,46465901568
2024-06-24,1080260,31211,33715994860
2024-06-25,1086147,28769,31247363043
2024-06-26,1072901,43500,46671193500
2024-06-27,1077316,33423,36007132668
2024-06-28,1069958,51640,55252631120
2024-07-01,1117054,99739,111413848906
2024-07-02,1192113,211129,251689625577
2024-07-03,1192113,106277,126694193301
2024-07-04,1181810,49531,58536231110
2024-07-05,1181810,42835,50622831350
2024-07-08,1165621,54928,64025230288
2024-07-09,1171508,37331,43733565148
2024-07-10,1187697,55315,65697459555
2024-07-11,1199471,56036,67213556956
2024-07-12,1211245,58794,71213938530
2024-07-15,1205358,42489,51214456062
2024-07-16,1212717,34693,42072790881
2024-07-17,1252454,118912,148931810048
2024-07-18,1250982,64545,80744633190
2024-07-19,1228906,47051,57821256206
2024-07-22,1248039,83607,104344796673
2024-07-23,1248039,49844,62207255916
2024-07-24,1299550,184557,239841049350
2024-07-25,1281889,129616,166153324624
2024-07-26,1346646,169198,227849809908
2024-07-29,1383439,98759,136627052201
2024-07-30,1379024,98385,135675276240
2024-07-31,1380496,73659,101685954864
2024-08-01,1361363,98481,134068389603
2024-08-02,1340759,68700,92110143300
2024-08-05,1309852,170890,223840608280
2024-08-06,1365778,130081,177661768018
2024-08-07,1412874,190855,269654067270
2024-08-08,1433479,91630,131349680770
2024-08-09,1412874,69187,97752513438
2024-08-12,1398157,55811,78032540327
2024-08-13,1381968,59148,81740643264
2024-08-14,1371665,79950,109664616750
2024-08-16,1370194,65639,89938163966
2024-08-19,1368722,72486,99213182892
2024-08-20,1334872,83298,111192167856
2024-08-21,1395213,102231,142634020203
2024-08-22,1405515,82782,116351342730
2024-08-23,1408459,35156,49515784604
2024-08-26,1415818,29660,41993161880
2024-08-27,1432007,162005,231992294035
2024-08-28,1458498,116310,169637902380
2024-08-29,1406987,72310,101739229970
2024-08-30,1442309,59522,85849116298
2024-09-02,1420233,37077,52657978941
2024-09-03,1414346,32673,46210926858
2024-09-04,1392270,55408,77142896160
2024-09-05,1376081,63171,86928412851
2024-09-06,1420233,83932,119202996156
2024-09-09,1420233,37119,52717628727
2024-09-10,1465857,118221,173295080397
2024-09-11,1443781,76637,110647044497
2024-09-12,1429063,64158,91685823954
2024-09-13,1457027,48379,70489509233
2024-09-19,1543859,151338,233644533342
2024-09-20,1560049,103527,161507192823
2024-09-23,1599786,107393,171805817898
2024-09-24,1592427,71362,113638775574
2024-09-25,1540916,97850,150778630600
2024-09-26,1548275,61537,95276198675
2024-09-27,1451140,146499,212590558860
2024-09-30,1437894,87361,125615857734
2024-10-02,1437894,64141,92227959054
2024-10-04,1470272,94228,138540790016
2024-10-07,1473216,46597,68647445952
2024-10-08,1477631,36196,53484331676
2024-10-10,1464385,60452,88525002020
2024-10-11,1507066,65952,99394016832
