날짜,close,volume,tradingValue
2023-06-01,41000,769882,31565162000
2023-06-02,41650,543307,22628736550
2023-06-05,41950,859372,36050655400
2023-06-07,41900,972087,40730445300
2023-06-08,41500,1285007,53327790500
2023-06-09,42200,933601,39397962200
2023-06-12,41700,600850,25055445000
2023-06-13,41000,1508261,61838701000
2023-06-14,41050,837848,34393660400
2023-06-15,40900,731617,29923135300
2023-06-16,40850,884490,36131416500
2023-06-19,40750,626303,25521847250
2023-06-20,40500,954914,38674017000
2023-06-21,40100,966991,38776339100
2023-06-22,40600,951112,38615147200
2023-06-23,39950,988421,39487418950
2023-06-26,39650,1333673,52880134450
2023-06-27,39850,954134,38022239900
2023-06-28,40250,1075244,43278571000
2023-06-29,38800,1249392,48476409600
2023-06-30,39200,1105575,43338540000
2023-07-03,40200,689779,27729115800
2023-07-04,39550,520402,20581899100
2023-07-05,39050,717730,28027356500
2023-07-06,38000,1396032,53049216000
2023-07-07,37700,1010163,38083145100
2023-07-10,37950,710493,26963209350
2023-07-11,38450,760036,29223384200
2023-07-12,38500,666406,25656631000
2023-07-13,38150,1438213,54867825950
2023-07-14,39300,1034330,40649169000
2023-07-17,39050,841317,32853428850
2023-07-18,39000,609036,23752404000
2023-07-19,38750,656961,25457238750
2023-07-20,38950,626266,24393060700
2023-07-21,39150,1475620,57770523000
2023-07-24,38500,810363,31198975500
2023-07-25,38550,820516,31630891800
2023-07-26,39400,1549390,61045966000
2023-07-27,41200,2362855,97349626000
2023-07-28,39700,1313719,52154644300
2023-07-31,39300,1520976,59774356800
2023-08-01,39900,1099497,43869930300
2023-08-02,39400,1291979,50903972600
2023-08-03,38450,1135502,43660051900
2023-08-04,38550,1159210,44687545500
2023-08-07,38550,1002377,38641633350
2023-08-08,38450,1320658,50779300100
2023-08-09,37900,1460357,55347530300
2023-08-10,37900,908690,34439351000
2023-08-11,38200,842321,32176662200
2023-08-14,38300,416233,15941723900
2023-08-16,37850,1153350,43654297500
2023-08-17,38000,1130817,42971046000
2023-08-18,37550,1277687,47977146850
2023-08-21,38050,1408890,53608264500
2023-08-22,38100,597439,22762425900
2023-08-23,38800,892112,34613945600
2023-08-24,38550,516660,19917243000
2023-08-25,38750,599885,23245543750
2023-08-28,39050,519028,20268043400
2023-08-29,39400,664576,26184294400
2023-08-30,39150,596929,23369770350
2023-08-31,39550,1304161,51579567550
2023-09-01,39500,590350,23318825000
2023-09-04,39850,343760,13698836000
2023-09-05,39650,445241,17653805650
2023-09-06,39950,697644,27870877800
2023-09-07,40100,684283,27439748300
2023-09-08,40150,467231,18759324650
2023-09-11,40700,715088,29104081600
2023-09-12,40650,675034,27440132100
2023-09-13,41300,1074258,44366855400
2023-09-14,41650,1117498,46543791700
2023-09-15,43500,2558842,111309627000
2023-09-18,43400,1113023,48305198200
2023-09-19,43250,629842,27240666500
2023-09-20,44000,1340859,58997796000
2023-09-21,44250,1548374,68515549500
2023-09-22,44400,1287766,57176810400
2023-09-25,43950,1028201,45189433950
2023-09-26,42600,1323978,56401462800
2023-09-27,42450,823502,34957659900
2023-10-04,41400,993775,41142285000
2023-10-05,40900,779334,31874760600
2023-10-06,42800,1016146,43491048800
2023-10-10,43150,889521,38382831150
2023-10-11,42550,1282977,54590671350
2023-10-12,43250,1137364,49190993000
2023-10-13,43500,812553,35346055500
2023-10-16,43700,1197330,52323321000
2023-10-17,43150,687652,29672183800
2023-10-18,44000,738317,32485948000
2023-10-19,43750,916986,40118137500
2023-10-20,43400,940304,40809193600
2023-10-23,42300,825806,34931593800
2023-10-24,42250,532315,22490308750
2023-10-25,42550,666740,28369787000
2023-10-26,41800,807929,33771432200
2023-10-27,41200,999572,41182366400
2023-10-30,39650,1839509,72936531850
2023-10-31,39200,1228827,48170018400
2023-11-01,39600,662753,26245018800
2023-11-02,39000,1306106,50938134000
2023-11-03,40250,799078,32162889500
2023-11-06,42250,1380936,58344546000
2023-11-07,40850,1240357,50668583450
2023-11-08,40450,822523,33271055350
2023-11-09,40500,853357,34560958500
2023-11-10,40800,987370,40284696000
2023-11-13,40800,489770,19982616000
2023-11-14,41300,609330,25165329000
2023-11-15,41900,1119758,46917860200
2023-11-16,42000,551010,23142420000
2023-11-17,41600,574398,23894956800
2023-11-20,41600,649689,27027062400
2023-11-21,41900,872697,36566004300
2023-11-22,41800,671653,28075095400
2023-11-23,42300,588852,24908439600
2023-11-24,41750,419233,17502977750
2023-11-27,41550,732518,30436122900
2023-11-28,41600,1102835,45877936000
2023-11-29,41250,713062,29413807500
2023-11-30,41650,1473897,61387810050
2023-12-01,41850,679945,28455698250
2023-12-04,41700,690769,28805067300
2023-12-05,41600,475220,19769152000
2023-12-06,41600,822790,34228064000
2023-12-07,41150,811065,33375324750
2023-12-08,41450,668507,27709615150
2023-12-11,41600,520329,21645686400
2023-12-12,42100,865933,36455779300
2023-12-13,41650,658176,27413030400
2023-12-14,41850,1616869,67665967650
2023-12-15,42950,1382936,59397101200
2023-12-18,42350,729375,30889031250
2023-12-19,42200,600738,25351143600
2023-12-20,43000,739907,31816001000
2023-12-21,43050,476387,20508460350
2023-12-22,42900,654376,28072730400
2023-12-26,43450,913502,39691661900
2023-12-27,42800,798682,34183589600
2023-12-28,43400,809158,35117457200
2024-01-02,42800,714540,30582312000
2024-01-03,42350,731439,30976441650
2024-01-04,41350,1003796,41506964600
2024-01-05,41500,479482,19898503000
2024-01-08,41250,603848,24908730000
2024-01-09,41650,617029,25699257850
2024-01-10,41150,374402,15406642300
2024-01-11,41250,1067502,44034457500
2024-01-12,41450,477814,19805390300
2024-01-15,42500,819892,34845410000
2024-01-16,41550,601664,24999139200
2024-01-17,41300,1154911,47697824300
2024-01-18,41100,923646,37961850600
2024-01-19,41200,706358,29101949600
2024-01-22,41250,720605,29724956250
2024-01-23,42900,1231382,52826287800
2024-01-24,43600,2131534,92934882400
2024-01-25,43750,839364,36722175000
2024-01-26,44850,1308427,58682950950
2024-01-29,46400,2090889,97017249600
2024-01-30,46300,1542201,71403906300
2024-01-31,47800,2026862,96884003600
2024-02-01,52000,5443718,283073336000
2024-02-02,55900,5363608,299825687200
2024-02-05,55200,4787993,264297213600
2024-02-06,54300,2273739,123464027700
2024-02-07,55600,2048030,113870468000
2024-02-08,56600,1963296,111122553600
2024-02-13,55500,2535691,140730850500
2024-02-14,53400,1895176,101202398400
2024-02-15,53000,905953,48015509000
2024-02-16,55700,1489358,82957240600
2024-02-19,58900,2218032,130642084800
2024-02-20,56200,2006480,112764176000
2024-02-21,56000,1608668,90085408000
2024-02-22,57000,1500580,85533060000
2024-02-23,58900,2349968,138413115200
2024-02-26,55400,3644134,201885023600
2024-02-27,54700,1896341,103729852700
2024-02-28,55600,1670278,92867456800
2024-02-29,56600,1946360,110163976000
2024-03-04,60200,2209560,133015512000
2024-03-05,59700,2100112,125376686400
2024-03-06,59200,1240810,73455952000
2024-03-07,59800,1459156,87257528800
2024-03-08,59700,1041284,62164654800
2024-03-11,59500,903858,53779551000
2024-03-12,59500,1382679,82269400500
2024-03-13,60800,1540906,93687084800
2024-03-14,64600,2422100,156467660000
2024-03-15,62100,4110295,255249319500
2024-03-18,62000,1848074,114580588000
2024-03-19,61400,1115365,68483411000
2024-03-20,62000,1575184,97661408000
2024-03-21,63900,1252389,80027657100
2024-03-22,64000,1283529,82145856000
2024-03-25,62600,1318501,82538162600
2024-03-26,61400,1502672,92264060800
2024-03-27,58900,1731828,102004669200
2024-03-28,58900,1390975,81928427500
2024-03-29,57700,740105,42704058500
2024-04-01,56400,912736,51478310400
2024-04-02,56500,1515193,85608404500
2024-04-03,55600,1330468,73974020800
2024-04-04,58300,1473327,85894964100
2024-04-05,57800,902301,52152997800
2024-04-08,59200,1204493,71305985600
2024-04-09,58100,863616,50176089600
2024-04-11,58000,1804014,104632812000
2024-04-12,55000,1819493,100072115000
2024-04-15,55400,1081215,59899311000
2024-04-16,53600,1422289,76234690400
2024-04-17,52300,1023935,53551800500
2024-04-18,53500,1028385,55018597500
2024-04-19,52400,1464137,76720778800
2024-04-22,57000,1300064,74103648000
2024-04-23,57600,1181829,68073350400
2024-04-24,56500,898562,50768753000
2024-04-25,56600,622455,35230953000
2024-04-26,60000,1706232,102373920000
2024-04-29,59700,930849,55571685300
2024-04-30,58700,1132394,66471527800
2024-05-02,57000,1061694,60516558000
2024-05-03,58000,639807,37108806000
2024-05-07,58100,1265007,73496906700
2024-05-08,60600,1091668,66155080800
2024-05-09,59500,837862,49852789000
2024-05-10,62100,1142022,70919566200
2024-05-13,63600,1697843,107982814800
2024-05-14,61400,1042422,64004710800
2024-05-16,63600,1146503,72917590800
2024-05-17,63100,656327,41414233700
2024-05-20,64300,736355,47347626500
2024-05-21,63400,706990,44823166000
2024-05-22,62300,744625,46390137500
2024-05-23,61300,664725,40747642500
2024-05-24,61100,529566,32356482600
2024-05-27,62300,477148,29726320400
2024-05-28,61700,378062,23326425400
2024-05-29,61500,601631,37000306500
2024-05-30,60900,607490,36996141000
2024-05-31,61700,2086319,128725882300
2024-06-03,62700,570267,35755740900
2024-06-04,60400,1137182,68685792800
2024-06-05,59700,992654,59261443800
2024-06-07,60400,849946,51336738400
2024-06-10,59700,448932,26801240400
2024-06-11,59700,394068,23525859600
2024-06-12,60300,315265,19010479500
2024-06-13,59600,1211925,72230730000
2024-06-14,58600,717238,42030146800
