날짜,close,volume,tradingValue
2024-06-03,369095,261243,96423485085
2024-06-04,370074,225197,83339554578
2024-06-05,383291,438987,168259766217
2024-06-07,390634,312086,121911402524
2024-06-10,384760,334839,128832653640
2024-06-11,384270,343831,132123938370
2024-06-12,385249,195746,75410950754
2024-06-13,383291,398651,152799340441
2024-06-14,375459,329213,123605983767
2024-06-17,373011,230425,85951059675
2024-06-18,367137,263554,96760424898
2024-06-19,384270,345077,132602738790
2024-06-20,383781,219989,84427598409
2024-06-21,380843,333427,126983338961
2024-06-24,369585,302708,111876336180
2024-06-25,360773,404396,145895158108
2024-06-26,361263,316646,114392483898
2024-06-27,353430,458311,161980856730
2024-06-28,346577,557554,193235392658
2024-07-01,359305,465475,167247494875
2024-07-02,344130,527484,181523068920
2024-07-03,358815,650556,233429251140
2024-07-04,366647,473960,173776012120
2024-07-05,373990,547990,204942780100
2024-07-08,373501,300113,112092505613
2024-07-09,374480,277408,103883747840
2024-07-10,365179,353114,128949817406
2024-07-11,381333,639163,243733944279
2024-07-12,372032,446018,165932968576
2024-07-15,369585,232238,85831681230
2024-07-16,352451,594686,209597675386
2024-07-17,348535,379722,132346407270
2024-07-18,347556,297144,103274180064
2024-07-19,350004,272794,95478991176
2024-07-22,335318,407016,136479791088
2024-07-23,328465,398778,130984615770
2024-07-24,326507,236796,77315551572
2024-07-25,336297,408942,137525967774
2024-07-26,331892,183124,60777390608
2024-07-29,328465,285478,93769531270
2024-07-30,323570,432884,140068275880
2024-07-31,312801,826323,258474660723
2024-08-01,326997,467169,152762861493
2024-08-02,329444,437738,144210157672
2024-08-05,297626,600593,178752092218
2024-08-06,311822,415386,129526493292
2024-08-07,309374,265963,82282037162
2024-08-08,296647,365192,108333111224
2024-08-09,303500,359856,109216296000
2024-08-12,312801,282789,88456681989
2024-08-13,308884,280207,86551458988
2024-08-14,316717,259586,82215299162
2024-08-16,313780,382940,120158913200
2024-08-19,302521,386630,116963694230
2024-08-20,304479,411059,125158833261
2024-08-21,321612,760280,244515171360
2024-08-22,328465,443988,145834518420
2024-08-23,323570,198453,64213437210
2024-08-26,325039,301903,98130249217
2024-08-27,330913,426425,141109576025
2024-08-28,332381,574577,190978477837
2024-08-29,350983,776020,272369827660
2024-08-30,346577,390588,135368817276
2024-09-02,361263,712351,257346059313
2024-09-03,363221,514846,187002878966
2024-09-04,350493,453939,159102441927
2024-09-05,357836,398727,142678874772
2024-09-06,335808,600321,201592594368
2024-09-09,336787,258114,86929439718
2024-09-10,326018,338261,110279174698
2024-09-11,358326,717847,257223244122
2024-09-12,356368,459174,163634920032
2024-09-13,357347,279459,99863835273
2024-09-19,364200,376545,137137689000
2024-09-20,368605,463391,170808239555
2024-09-23,371053,280220,103976471660
2024-09-24,379375,498381,189073291875
2024-09-25,373501,363708,135845301708
2024-09-26,379375,382969,145288864375
2024-09-27,375948,240855,90548955540
2024-09-30,370564,330701,122545885364
2024-10-02,363710,285225,103739184750
2024-10-04,353920,353258,125025071360
2024-10-07,359794,370195,133193939830
2024-10-08,363221,304654,110656730534
2024-10-10,361752,280315,101404511880
2024-10-11,365179,431756,157668224324
2024-10-14,351472,325641,114453693552
2024-10-15,343640,454263,156102937320
2024-10-16,332871,409021,136151229291
2024-10-17,326997,300396,98228590812
2024-10-18,323080,248358,80239502640
2024-10-21,327486,168451,55165344186
2024-10-22,317206,219540,69639405240
2024-10-23,324059,229308,74309321172
2024-10-24,320633,254375,81561019375
2024-10-25,315248,222281,70073640688
2024-10-28,341193,458211,156338385723
2024-10-29,336787,288480,97156313760
2024-10-30,331892,267509,88784097028
2024-10-31,320143,387110,123930556730
2024-11-01,324549,206174,66913565526
2024-11-04,330423,345930,114303228390
2024-11-05,310843,876637,272496474991
2024-11-06,292241,935224,273310796984
2024-11-07,281961,983635,277346708235
2024-11-08,278534,746259,207858504306
2024-11-11,268744,675722,181596233168
2024-11-12,258954,771719,199839721926
2024-11-13,250142,573476,143450433592
2024-11-14,258954,778974,201718433196
2024-11-15,241331,1302659,314371999129
2024-11-18,256996,534146,137273385416
2024-11-19,253569,397078,100686671382
2024-11-20,254059,366183,93032086797
2024-11-21,258954,317249,82152897546
2024-11-22,263359,345190,90908893210
2024-11-25,271681,554351,150606634031
2024-11-26,272660,336852,91846066320
2024-11-27,262380,313801,82335106380
2024-11-28,266297,282879,75329829063
2024-11-29,249163,540260,134612802380
2024-12-02,253569,269390,68308952910
2024-12-03,255527,421229,107635382683
2024-12-04,253569,474420,120298204980
2024-12-05,246226,311786,76769819636
2024-12-06,246226,365050,89884801300
2024-12-09,234478,393456,92256775968
2024-12-10,247205,289722,71620727010
2024-12-11,243289,266666,64876904474
2024-12-12,249653,497996,124326195388
2024-12-13,255038,416657,106263367966
2024-12-16,257485,260673,67119387405
2024-12-17,241821,648435,156805200135
2024-12-18,252590,404014,102049896260
2024-12-19,248674,297787,74051884438
2024-12-20,242800,470501,114237642800
2024-12-23,250632,312770,78390170640
2024-12-24,249653,206637,51587546961
2024-12-26,241821,217080,52494502680
2024-12-27,242800,218362,53018293600
2024-12-30,242310,199422,48321944820
2025-01-02,234478,329634,77291921052
2025-01-03,241821,454357,109873064097
2025-01-06,243779,294522,71798278638
2025-01-07,241331,366621,88477012551
2025-01-08,244268,512518,125191746824
2025-01-09,233988,722180,168981453840
2025-01-10,229093,413626,94758821218
2025-01-13,224688,375335,84333270480
2025-01-14,231541,361798,83771070718
2025-01-15,226646,282940,64127219240
2025-01-16,229583,292772,67215474076
2025-01-17,229093,215815,49441705795
2025-01-20,238394,436132,103971252008
2025-01-21,229093,429840,98473335120
2025-01-22,234478,275832,64676535696
2025-01-23,227625,245299,55836184875
2025-01-24,221751,486052,107782517052
2025-01-31,217345,412028,89552225660
2025-02-03,203638,518647,105616237786
2025-02-04,201191,523511,105325701601
2025-02-05,208044,404393,84131537292
2025-02-06,207555,351675,72991904625
2025-02-07,205107,313332,64266586524
2025-02-10,206576,677930,140044067680
2025-02-11,206086,296924,61191879464
2025-02-12,204617,247127,50566385359
2025-02-13,209513,840837,176166282381
2025-02-14,209023,314999,65842035977
2025-02-17,214897,359054,77159627438
2025-02-18,212939,266985,56851518915
2025-02-19,221261,511308,113132519388
2025-02-20,222240,395944,87994594560
2025-02-21,226646,390613,88530873998
2025-02-24,241821,810911,196095308931
2025-02-25,231541,580972,134518837852
2025-02-26,232520,682151,158613750520
2025-02-27,233499,441715,103140010785
2025-02-28,219303,704342,154464313626
2025-03-04,208534,604511,126061096874
2025-03-05,209023,562644,117605536812
2025-03-06,208044,584454,121592147976
2025-03-07,213918,522099,111686373882
2025-03-10,211471,472306,99879022126
2025-03-11,204617,487464,99743421288
2025-03-12,208534,387217,80747909878
2025-03-13,199722,1089451,217587332622
2025-03-14,187386,2851908,534407632488
2025-03-17,186407,976834,182088695438
2025-03-18,186799,772604,144321654596
2025-03-19,187876,790168,148453603168
2025-03-20,198254,1348839,267412727106
2025-03-21,196296,724664,142248644544
2025-03-24,197275,286162,56452608550
2025-03-25,197764,254972,50424282608
2025-03-26,204128,445857,91011897696
2025-03-27,197275,305262,60220561050
2025-03-28,195219,337896,65963719224
2025-03-31,184547,576174,106331183178
2025-04-01,189540,352728,66856065120
2025-04-02,182589,467150,85296451350
2025-04-03,179358,373181,66932997798
2025-04-04,186799,478175,89322611825
2025-04-07,176323,382779,67492741617
2025-04-08,172603,418533,72240051399
2025-04-09,168100,550125,92476012500
2025-04-10,177200,492598,87288365600
2025-04-11,175600,355010,62339756000
2025-04-14,178400,278232,49636588800
2025-04-15,182600,303559,55429873400
2025-04-16,177000,272189,48177453000
2025-04-17,180900,246328,44560735200
2025-04-18,180000,146661,26398980000
2025-04-21,177800,184454,32795921200
2025-04-22,177300,213303,37818621900
2025-04-23,190400,532051,101302510400
2025-04-24,184700,330284,61003454800
2025-04-25,185100,328738,60849403800
2025-04-28,184200,327979,60413731800
2025-04-29,183600,241248,44293132800
2025-04-30,176000,606531,106749456000
2025-05-02,173600,330151,57314213600
2025-05-07,172200,405002,69741344400
2025-05-08,172200,584179,100595623800
2025-05-09,170400,227421,38752538400
2025-05-12,174900,260867,45625638300
2025-05-13,170900,296932,50745678800
2025-05-14,173000,356073,61600629000
2025-05-15,169700,265305,45022258500
2025-05-16,164700,662722,109150313400
2025-05-19,169400,490511,83092563400
2025-05-20,161500,568781,91858131500
2025-05-21,161800,291613,47182983400
2025-05-22,163100,395732,64543889200
2025-05-23,160200,268120,42952824000
2025-05-26,166000,396990,65900340000
2025-05-27,160200,488202,78209960400
2025-05-28,174100,1002912,174606979200
2025-05-29,174400,557915,97300376000
2025-05-30,168900,1009215,170456413500
2025-06-02,172800,438261,75731500800
2025-06-04,172400,503464,86797193600
2025-06-05,174300,370426,64565251800
2025-06-09,170800,489915,83677482000
2025-06-10,170300,426240,72588672000
2025-06-11,172900,603691,104378173900
2025-06-12,174800,1132120,197894576000
2025-06-13,172100,666710,114740791000
2025-06-16,168900,610282,103076629800
2025-06-17,169300,508546,86096837800
2025-06-18,169200,399040,67517568000
2025-06-19,168200,408738,68749731600
2025-06-20,176300,934905,164823751500
2025-06-23,169300,571851,96814374300
2025-06-24,176800,742543,131281602400
2025-06-25,175400,421667,73960391800
2025-06-26,174600,418901,73140114600
2025-06-27,169700,478562,81211971400
2025-06-30,172800,414084,71553715200
